hopetown_14_15,midrand_ew_5,pvlib_hopetown_0_15,pvlib_hopetown_0_15_0.9
12.88037469,22.29693954,23.67460069,21.30714062
12.88037469,22.29693954,34.77333428,31.29600085
41.48669333,39.27562192,47.02059064,42.31853157
41.48669333,39.27562192,55.19421356,49.6747922
36.58332768,51.18646463,62.73194749,56.45875274
36.58332768,51.18646463,68.65758549,61.79182694
43.35521963,31.15468615,73.75990638,66.38391575
43.35521963,31.15468615,76.1360006,68.52240054
48.42632185,57.68227024,77.37943279,69.64148951
48.42632185,57.68227024,76.40200065,68.76180059
39.96707904,52.75297755,74.31165985,66.88049386
39.96707904,52.75297755,70.48658483,63.43792635
34.99066228,42.79167711,65.67157903,59.10442113
34.99066228,42.79167711,58.72185973,52.84967376
30.61289656,28.15199485,51.1366068,46.02294612
30.61289656,28.15199485,41.46255404,37.31629864
12.33493679,10.2357355,31.84790577,28.66311519
12.33493679,10.2357355,19.49641905,17.54677714
0,0.354198042,9.316087306,8.384478576
0,0.354198042,2.495686939,2.246118245
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.279685514,3.634085947,0,0
0.279685514,3.634085947,9.638621224,8.674759102
8.297447804,16.1846275,23.14434454,20.82991008
8.297447804,16.1846275,34.21318796,30.79186917
41.98016879,29.92612772,46.4550706,41.80956354
41.98016879,29.92612772,54.79520213,49.31568192
54.20279962,39.48461507,62.6263716,56.36373444
54.20279962,39.48461507,68.42342845,61.58108561
61.42599648,43.80293273,73.36523174,66.02870856
61.42599648,43.80293273,75.92497671,68.33247903
62.92689805,44.72013535,77.37618362,69.63856526
62.92689805,44.72013535,76.63895208,68.97505687
57.31026979,41.01715779,74.78440806,67.30596725
57.31026979,41.01715779,70.732259,63.6590331
46.7193567,32.97310642,65.73217175,59.15895457
46.7193567,32.97310642,58.6994887,52.82953983
32.05846665,20.95779873,51.09526951,45.98574256
32.05846665,20.95779873,41.56937441,37.41243697
14.40463327,7.101972636,32.02596128,28.82336516
14.40463327,7.101972636,19.1059721,17.19537489
0,0.004706443,8.797740209,7.917966188
0,0.004706443,2.490915252,2.241823727
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.256785017,3.364516013,0,0
0.256785017,3.364516013,9.848060452,8.863254406
8.282360866,13.22515541,23.66472622,21.2982536
8.282360866,13.22515541,34.72372085,31.25134877
46.6602664,24.42007567,46.87525478,42.1877293
46.6602664,24.42007567,54.94771731,49.45294558
60.81582836,33.12039567,62.36982604,56.13284344
60.81582836,33.12039567,67.99379366,61.19441429
67.09682077,37.60981599,72.73039239,65.45735315
67.09682077,37.60981599,75.11500455,67.60350409
68.3565686,38.2344282,76.39761248,68.75785123
68.3565686,38.2344282,75.47982051,67.93183846
63.514859,34.75130784,73.47342351,66.12608116
63.514859,34.75130784,69.67660311,62.7089428
52.53222953,27.5066656,64.91752457,58.42577211
52.53222953,27.5066656,58.29087253,52.46178528
36.51778064,17.14156045,50.96005063,45.86404556
36.51778064,17.14156045,41.30254046,37.17228641
16.4522319,6.317688102,31.76243873,28.58619486
16.4522319,6.317688102,19.35491659,17.41942493
0,0,9.210218164,8.289196348
0,0,2.54604957,2.291444613
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.25191232,4.28501066,0,0
0.25191232,4.28501066,9.274658349,8.347192514
9.392409504,18.91006565,21.89865498,19.70878948
9.392409504,18.91006565,32.98798726,29.68918853
48.08008745,34.44238977,45.38886906,40.84998216
48.08008745,34.44238977,53.5548824,48.19939416
64.04604799,46.22149315,61.23115468,55.10803921
64.04604799,46.22149315,66.70687009,60.03618308
71.0438449,51.38365559,71.28488285,64.15639456
71.0438449,51.38365559,73.45788205,66.11209385
71.94061822,51.32990408,74.54427249,67.08984524
71.94061822,51.32990408,73.76490063,66.38841057
66.51058839,47.11966546,71.93109473,64.73798525
66.51058839,47.11966546,68.21964426,61.39767983
55.46969902,37.49725523,63.56585301,57.20926771
55.46969902,37.49725523,57.05425339,51.34882805
38.48119916,24.18336826,49.87302125,44.88571913
38.48119916,24.18336826,40.46850317,36.42165285
17.77889608,8.283875816,31.14231657,28.02808491
17.77889608,8.283875816,19.09772815,17.18795533
0,0.000672998,9.151216712,8.236095041
0,0.000672998,2.546372066,2.291734859
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.236336069,3.927432225,0,0
0.236336069,3.927432225,9.469903696,8.522913326
7.603783385,17.70375907,22.48511308,20.23660177
7.603783385,17.70375907,33.36182627,30.02564365
42.38151776,32.65668559,45.25903261,40.73312935
42.38151776,32.65668559,53.65159125,48.28643212
56.93210412,43.52530894,61.68661443,55.51795299
56.93210412,43.52530894,67.2814489,60.55330401
64.3310602,48.65199188,71.99636192,64.79672572
64.3310602,48.65199188,74.1186977,66.70682793
66.16780098,49.0315773,75.13231757,67.61908581
66.16780098,49.0315773,74.70919637,67.23827673
60.69949837,44.60941443,73.18904984,65.87014485
60.69949837,44.60941443,69.24384925,62.31946432
50.84030979,35.74025206,64.37935048,57.94141543
50.84030979,35.74025206,57.72374782,51.95137303
35.58703227,22.88710762,50.41609056,45.3744815
35.58703227,22.88710762,40.92768208,36.83491387
16.373407,7.923581976,31.53179337,28.37861404
16.373407,7.923581976,19.60528508,17.64475658
0,0.000997959,9.598773984,8.638896586
0,0.000997959,2.657525736,2.391773162
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.186286327,3.709639985,0,0
0.186286327,3.709639985,8.844129352,7.959716417
8.434136049,16.74360458,20.54128385,18.48715546
8.434136049,16.74360458,31.51534411,28.3638097
36.94552264,31.20961399,43.8722604,39.48503436
36.94552264,31.20961399,52.23154417,47.00838975
51.97404759,42.07288066,60.2745849,54.24712641
51.97404759,42.07288066,66.29601199,59.66641079
58.9108731,47.25462755,71.60429273,64.44386346
58.9108731,47.25462755,73.89683619,66.50715257
58.37345445,48.28803902,75.09197051,67.58277346
58.37345445,48.28803902,74.82638308,67.34374477
51.61917367,44.79177487,73.44299395,66.09869455
51.61917367,44.79177487,69.52503604,62.57253243
43.6008609,35.40212258,64.66615981,58.19954382
43.6008609,35.40212258,57.91755723,52.12580151
30.39584124,22.85832883,50.54047171,45.48642454
30.39584124,22.85832883,40.97457109,36.87711398
13.87691838,8.029167994,31.52562488,28.37306239
13.87691838,8.029167994,18.98941593,17.09047434
0,0.007321694,8.939329162,8.045396246
0,0.007321694,2.612138366,2.350924529
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.231844252,3.673203199,0,0
0.231844252,3.673203199,8.713561308,7.842205177
8.463191432,16.17241942,20.26680113,18.24012101
8.463191432,16.17241942,31.02544467,27.9229002
45.39213666,29.67179723,43.22712271,38.90441044
45.39213666,29.67179723,51.81006693,46.62906024
59.45521963,39.66297988,60.18759874,54.16883887
59.45521963,39.66297988,65.96960061,59.37264055
66.78249051,44.29633544,70.96168405,63.86551564
66.78249051,44.29633544,73.51998416,66.16798574
67.87986714,45.06593286,75.00195521,67.50175969
67.87986714,45.06593286,74.33606308,66.90245677
62.35150488,41.06382702,72.57828429,65.32045586
62.35150488,41.06382702,68.99358423,62.0942258
52.42102427,32.90836691,64.42003211,57.9780289
52.42102427,32.90836691,57.59983269,51.83984942
36.7032538,21.17914578,50.18684491,45.16816042
36.7032538,21.17914578,40.59655215,36.53689694
16.48927942,7.505597496,31.17305621,28.05575059
16.48927942,7.505597496,18.78103481,16.90293133
0,0.003926647,8.868988947,7.982090052
0,0.003926647,2.608573888,2.3477165
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.240725966,3.903787429,0,0
0.240725966,3.903787429,8.763255968,7.886930372
8.563766777,18.12498758,20.52278009,18.47050208
8.563766777,18.12498758,31.3262866,28.19365794
47.20536537,33.07856059,43.5159612,39.16436508
47.20536537,33.07856059,52.09346889,46.884122
62.31615374,44.07729487,60.45986514,54.41387862
62.31615374,44.07729487,66.05437565,59.44893809
69.92914859,50.13822751,70.78328587,63.70495728
69.92914859,50.13822751,73.3174736,65.98572624
69.89128932,50.77251772,74.77841452,67.30057307
69.89128932,50.77251772,73.88422778,66.49580501
64.56190347,46.8076899,71.92329336,64.73096402
64.56190347,46.8076899,68.16087877,61.34479089
53.4518167,38.0269808,63.47150945,57.12435851
53.4518167,38.0269808,56.67126704,51.00414033
37.31153403,24.61267553,49.30865213,44.37778692
37.31153403,24.61267553,39.85287193,35.86758474
16.58568838,9.027671724,30.56159726,27.50543753
16.58568838,9.027671724,18.54144157,16.68729741
0,0.013275417,8.803453459,7.923108113
0,0.013275417,2.606186087,2.345567479
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4.209893189,0,0
0,4.209893189,8.87988882,7.991899938
3.112817965,18.8346541,20.9613871,18.86524839
3.112817965,18.8346541,31.58901936,28.43011743
6.57687644,35.12422658,43.43515815,39.09164233
6.57687644,35.12422658,52.06889941,46.86200947
8.311034944,45.75497591,60.5436704,54.48930336
8.311034944,45.75497591,66.3355362,59.70198258
10.23162198,50.76567361,71.27475537,64.14727983
10.23162198,50.76567361,73.74304019,66.36873617
10.79993645,51.33149844,75.10197066,67.59177359
10.79993645,51.33149844,74.48330586,67.03497528
53.56647573,47.00908065,72.75803302,65.48222972
53.56647573,47.00908065,68.90362752,62.01326477
43.56672655,37.96751534,64.10341902,57.69307711
43.56672655,37.96751534,57.28287555,51.55458799
30.82374593,24.89375783,49.87006395,44.88305756
30.82374593,24.89375783,40.10507399,36.09456659
13.42113527,8.927765025,30.64473206,27.58025885
13.42113527,8.927765025,18.728395,16.8555555
0,0.003159539,8.993782338,8.094404105
0,0.003159539,2.657563423,2.391807081
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.212556242,3.362345634,0,0
0.212556242,3.362345634,2.135398702,1.921858832
8.090025929,15.75101957,4.315442926,3.883898633
8.090025929,15.75101957,6.161405983,5.545265385
47.09656996,28.92127387,7.923301982,7.130971784
47.09656996,28.92127387,10.89657176,9.806914584
62.00438585,39.15999152,13.85168794,12.46651915
62.00438585,39.15999152,20.4035684,18.36321156
69.91283216,44.90893644,27.02785651,24.32507086
69.91283216,44.90893644,39.36005426,35.42404884
70.79015049,45.63607901,51.64364008,46.47927607
70.79015049,45.63607901,61.17695356,55.05925821
65.88299892,42.51457343,68.93757719,62.04381948
65.88299892,42.51457343,57.05528291,51.34975462
54.61962446,34.14764842,45.34359886,40.80923898
54.61962446,34.14764842,37.13036526,33.41732874
37.95435873,22.11685156,29.43370706,26.49033635
37.95435873,22.11685156,30.44606092,27.40145483
17.39354494,7.956416552,28.09526837,25.28574154
17.39354494,7.956416552,14.68607524,13.21746771
0,0.013973759,4.916455045,4.424809541
0,0.013973759,1.987793433,1.789014089
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.209980943,3.29724338,0,0
0.209980943,3.29724338,9.18110836,8.262997524
8.255944109,12.74000524,21.58463468,19.42617122
8.255944109,12.74000524,32.66834823,29.40151341
46.8380118,23.8170676,45.10509334,40.594584
46.8380118,23.8170676,53.79071795,48.41164615
62.50438585,31.86650968,62.16007614,55.94406852
62.50438585,31.86650968,68.11108577,61.2999772
70.12553552,36.76587642,73.18126293,65.86313663
70.12553552,36.76587642,75.83981513,68.25583362
70.09906453,37.21378381,77.39329322,69.6539639
70.09906453,37.21378381,76.61128419,68.95015577
65.3410724,33.08075041,74.70082594,67.23074335
65.3410724,33.08075041,70.78059417,63.70253475
53.90269116,26.30836367,65.8966713,59.30700417
53.90269116,26.30836367,58.99080305,53.09172274
38.10956819,17.00086132,51.45369507,46.30832556
38.10956819,17.00086132,41.58794009,37.42914608
17.71584023,6.636741097,31.95227444,28.75704699
17.71584023,6.636741097,20.27305884,18.24575296
0.001834182,0.000788461,10.30190843,9.271717586
0.001834182,0.000788461,2.982466863,2.684220177
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.211437551,3.540147183,0,0
0.211437551,3.540147183,9.384741827,8.446267644
7.959050468,16.99300494,22.27402288,20.04662059
7.959050468,16.99300494,33.14765639,29.83289075
46.70190144,31.39920498,45.05739356,40.55165421
46.70190144,31.39920498,53.64184705,48.27766235
62.34511931,42.00057034,61.85938641,55.67344777
62.34511931,42.00057034,67.44919503,60.70427553
69.15547044,46.853455,72.10357633,64.8932187
69.15547044,46.853455,74.53837814,67.08454032
70.5160724,47.66911889,75.87280126,68.28552113
70.5160724,47.66911889,74.9610621,67.46495589
65.09014371,43.51348244,72.98493101,65.68643791
65.09014371,43.51348244,69.31694077,62.38524669
54.60924281,35.41231826,64.71285729,58.24157156
54.60924281,35.41231826,58.1318273,52.31864457
37.87531182,23.18167884,50.88903623,45.8001326
37.87531182,23.18167884,41.48702321,37.33832089
18.07932992,8.398152464,32.12688867,28.9141998
18.07932992,8.398152464,19.68816242,17.71934617
0,0.008329368,9.544487432,8.590038689
0,0.008329368,2.901898549,2.611708694
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.204879119,3.343929312,0,0
0.204879119,3.343929312,9.580473412,8.62242607
7.801994645,15.73887954,22.73863003,20.46476703
7.801994645,15.73887954,33.63622258,30.27260032
47.47626424,29.27256659,45.52154263,40.96938836
47.47626424,29.27256659,53.75162072,48.37645865
62.88392082,39.23848001,61.46032787,55.31429509
62.88392082,39.23848001,67.22754063,60.50478656
70.27087175,42.99092907,72.12360177,64.91124159
70.27087175,42.99092907,74.46262839,67.01636555
70.79421095,42.43691616,75.69782037,68.12803834
70.79421095,42.43691616,75.157771,67.6419939
65.96314398,39.46904084,73.52985742,66.17687168
65.96314398,39.46904084,69.63210229,62.66889206
55.02071584,33.89023613,64.82375777,58.341382
55.02071584,33.89023613,58.20098984,52.38089086
38.22540334,20.75264566,50.93582057,45.84223852
38.22540334,20.75264566,41.49291248,37.34362124
18.02921807,7.549382399,32.09734122,28.88760709
18.02921807,7.549382399,20.06914244,18.0622282
0.000653026,0.003434005,10.04522916,9.040706243
0.000653026,0.003434005,3.038498262,2.734648436
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.19953224,3.9134636,0,0
0.19953224,3.9134636,9.520628972,8.568566075
13.0481172,17.96453022,22.36193397,20.12574057
13.0481172,17.96453022,33.36382567,30.02744311
47.74267557,33.8041574,45.4645517,40.91809653
47.74267557,33.8041574,53.79374118,48.41436706
63.18190076,45.39099389,61.64455581,55.48010023
63.18190076,45.39099389,67.13684576,60.42316118
70.15850732,51.19368303,71.70607083,64.53546375
70.15850732,51.19368303,74.01094273,66.60984845
71.72112256,51.97651659,75.22830767,67.7054769
71.72112256,51.97651659,74.77888166,67.3009935
65.51145607,47.24043381,73.25576412,65.93018771
65.51145607,47.24043381,71.0114623,63.91031607
54.3720038,37.87958218,67.50127601,60.75114841
54.3720038,37.87958218,59.08391572,53.17552415
38.34364154,24.69247159,50.51614783,45.46453305
38.34364154,24.69247159,41.16468281,37.04821453
17.81304569,8.882077091,31.84397419,28.65957678
17.81304569,8.882077091,20.27160332,18.24444299
0.007709801,0.012399579,10.36183472,9.325651246
0.007709801,0.012399579,3.157844443,2.842059999
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.212586416,3.546573862,0,0
0.212586416,3.546573862,9.377040702,8.439336632
9.170753118,17.12443074,22.2908192,20.06173728
9.170753118,17.12443074,33.8109863,30.42988767
50.05509084,32.15190114,46.86121697,42.17509527
50.05509084,32.15190114,54.74563588,49.27107229
65.38572397,43.31294234,61.8735694,55.68621246
65.38572397,43.31294234,67.46439558,60.71795602
73.11785521,48.89469517,72.12776856,64.91499171
73.11785521,48.89469517,74.71674481,67.24507033
73.86152386,49.61380757,76.20467423,68.58420681
73.86152386,49.61380757,75.51815287,67.96633759
69.11204582,45.46534577,73.72226592,66.35003933
69.11204582,45.46534577,70.31196076,63.28076468
57.49803416,37.06431689,65.87013663,59.28312297
57.49803416,37.06431689,58.99967776,53.09970998
39.85315211,24.10587139,51.52096701,46.36887031
39.85315211,24.10587139,41.88552554,37.69697299
18.40572973,8.750238723,32.39961732,29.15965558
18.40572973,8.750238723,19.53658672,17.58292805
0,0.015306827,9.42858122,8.485723098
0,0.015306827,3.0887134,2.77984206
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.141532001,3.504068279,0,0
0.141532001,3.504068279,8.662970209,7.796673188
5.901524793,16.84485652,19.95333165,17.95799848
5.901524793,16.84485652,31.06252313,27.95627082
12.44834344,31.16243924,43.78905845,39.41015261
12.44834344,31.16243924,52.26847913,47.04163122
19.90099478,41.74320666,60.41718894,54.37547004
19.90099478,41.74320666,66.12207071,59.50986364
30.74828498,46.50181473,70.98155693,63.88340124
30.74828498,46.50181473,73.80397321,66.42357589
26.82253254,47.69640296,75.5681862,68.01136758
26.82253254,47.69640296,75.0658918,67.55930262
24.23107375,43.22596677,73.46033106,66.11429795
24.23107375,43.22596677,70.11365589,63.1022903
22.98259389,34.61601765,65.7275342,59.15478078
22.98259389,34.61601765,59.18940245,53.2704622
15.68248882,22.47555225,51.94403277,46.7496295
15.68248882,22.47555225,42.4143141,38.17288269
5.005200142,8.221286024,32.96013383,29.66412044
5.005200142,8.221286024,20.3003313,18.27029817
0,0.007497768,10.0418291,9.037646191
0,0.007497768,3.139138741,2.825224867
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.207478766,3.930735794,0,0
0.207478766,3.930735794,8.518747321,7.666872589
8.648687466,18.35826078,19.60993807,17.64894427
8.648687466,18.35826078,30.77685879,27.69917291
49.74984748,33.72068166,43.67623467,39.3086112
49.74984748,33.72068166,52.31428353,47.08285518
63.99561415,45.10649682,60.7274644,54.65471796
63.99561415,45.10649682,66.59062574,59.93156316
71.37425434,50.77291631,71.59056528,64.43150875
71.37425434,50.77291631,74.15535505,66.73981954
72.7978308,51.65151875,75.62460291,68.06214262
72.7978308,51.65151875,75.27841796,67.75057617
67.9985019,47.77887249,73.80253129,66.42227816
67.9985019,47.77887249,70.13075007,63.11767507
55.66668926,38.75870474,65.46298389,58.9166855
55.66668926,38.75870474,48.84012812,43.95611531
39.44632592,25.68822589,33.96863487,30.57177138
39.44632592,25.68822589,35.178296,31.6604664
18.35333514,9.631814806,32.06811255,28.86130129
18.35333514,9.631814806,19.61712216,17.65540994
0.006173997,0.019820825,9.658385444,8.692546899
0.006173997,0.019820825,3.18063529,2.862571761
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.208105601,4.511762093,0,0
0.208105601,4.511762093,9.142068006,8.227861206
9.225960887,20.54631384,21.55341711,19.3980754
9.225960887,20.54631384,32.4825146,29.23426314
47.61314737,36.77821331,44.58389688,40.12550719
47.61314737,36.77821331,53.13274994,47.81947495
63.05936144,48.87762379,61.33058663,55.19752796
63.05936144,48.87762379,66.95824766,60.26242289
69.13110087,54.81135716,71.67403182,64.50662864
69.13110087,54.81135716,74.3524759,66.91722831
71.08451735,55.29293823,75.96211805,68.36590624
71.08451735,55.29293823,75.55686855,68.0011817
65.6221936,50.90132594,74.05057777,66.64551999
65.6221936,50.90132594,70.36107273,63.32496545
54.08102291,41.49019832,65.69934098,59.12940688
54.08102291,41.49019832,59.40277579,53.46249821
38.58383948,27.25954378,52.33699823,47.10329841
38.58383948,27.25954378,42.49887707,38.24898936
18.48245492,10.45260691,32.8427385,29.55846465
18.48245492,10.45260691,20.80929295,18.72836365
0.028194204,0.008171105,10.72289624,9.650606616
0.028194204,0.008171105,3.405441502,3.064897352
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.223327822,3.831567644,0,0
0.223327822,3.831567644,7.143520537,6.429168483
8.192196821,17.93458726,15.91242816,14.32118534
8.192196821,17.93458726,16.12715709,14.51444138
47.93786266,32.77251528,13.40786975,12.06708277
47.93786266,32.77251528,24.59937955,22.1394416
61.15925976,44.11665821,36.89014833,33.20113349
61.15925976,44.11665821,53.77398373,48.39658536
68.29544469,49.63406768,71.2143187,64.09288683
68.29544469,49.63406768,56.84439602,51.15995641
70.37399675,50.60462809,38.39789872,34.55810884
70.37399675,50.60462809,37.34243752,33.60819377
64.73800841,46.69983203,36.17616412,32.55854771
64.73800841,46.69983203,21.68911705,19.52020534
54.40229121,37.93128241,7.277222397,6.549500157
54.40229121,37.93128241,29.38881627,26.44993464
38.03324634,24.92902831,46.98101042,42.28290938
38.03324634,24.92902831,40.99142237,36.89228013
18.23236341,9.499023708,33.43617167,30.0925545
18.23236341,9.499023708,21.25688109,19.13119298
0.032761252,0.015952501,11.05743683,9.951693151
0.032761252,0.015952501,3.522394912,3.17015542
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.218735185,4.185854663,0,0
0.218735185,4.185854663,4.36459703,3.928137327
10.43358782,19.46545541,9.221997256,8.29979753
10.43358782,19.46545541,13.95525519,12.55972967
51.5181433,34.87944041,18.29382881,16.46444593
51.5181433,34.87944041,19.33862547,17.40476292
67.43176518,47.04436085,19.93591798,17.94232618
67.43176518,47.04436085,21.55725119,19.40152607
74.65170824,54.0131924,23.11240337,20.80116303
74.65170824,54.0131924,21.6463606,19.48172454
77.1880423,53.99240246,20.15873783,18.14286405
77.1880423,53.99240246,28.1364617,25.32281553
